full_name,email,returned,churn_probability
"Lasseter, Paul",paul.lasseter@exxonmobil.com,False,100.0
"Leib, Pasquale",pasquale.leib@exxonmobil.com,False,56.99999999999999
"Newkirk, Piedad",piedad.newkirk@gmail.com,False,100.0
"Ortez, Pauletta",pauletta.ortez@gmail.com,False,100.0
"Politte, Penny",penny.politte@shaw.ca,True,12.0
"Smither, Parker",parker.smither@gmail.com,True,17.0
"Birdwell, Patrica",patrica.birdwell@yahoo.com,False,37.0
"Bullock, Pasty",pasty.bullock@hotmail.com,False,100.0
"Carrick, Preston",preston.carrick@yahoo.com,False,100.0
"Estill, Paris",paris.estill@sbcglobal.net,False,39.0
"Goff, Palma",palma.goff@gmail.com,False,72.0
"Lowrance, Parthenia",parthenia.lowrance@shell.com,False,56.00000000000001
"Ransome, Pamela",pamela.ransome@msn.com,True,2.0
"Younger, Prudence",prudence.younger@aol.com,True,7.000000000000001
"Apgar, Porfirio",porfirio.apgar@yahoo.com,False,99.0
"Bainbridge, Phil",phil.bainbridge@gmail.com,True,70.0
"Bingham, Phil",phil.bingham@gmail.com,True,11.0
"Chong, Perry",perry.chong@yahoo.co.uk,False,99.0
"Stucky, Pat",pat.stucky@apple.com,False,81.0
"Baer, Pa",pa.baer@gmail.com,True,55.00000000000001
"Bost, Prince",prince.bost@gmail.com,False,97.0
"Caples, Penni",penni.caples@aol.com,False,52.0
"Lucchesi, Paul",paul.lucchesi@aol.com,True,3.0
"Mcavoy, Pearlie",pearlie.mcavoy@yahoo.com,True,2.0
"Moffatt, Parker",parker.moffatt@aol.com,True,3.0
"Oleary, Pura",pura.oleary@aol.com,True,39.0
"Peterkin, Palmira",palmira.peterkin@outlook.com,False,99.0
"Adames, Percy",percy.adames@gmail.com,True,4.0
"Aldana, Peter",peter.aldana@hotmail.com,True,4.0
"Dark, Pablo",pablo.dark@aol.com,True,11.0
"Gilman, Patricia",patricia.gilman@bellsouth.net,True,28.000000000000004
"Novak, Petronila",petronila.novak@cox.net,True,64.0
"Tondreau, Prince",prince.tondreau@apple.com,False,100.0
"Edick, Queenie",queenie.edick@bp.com,True,50.0
"Wenzel, Quinn",quinn.wenzel@btinternet.com,True,67.0
"Klopp, Quinn",quinn.klopp@bp.com,False,95.0
"Shoe, Queenie",queenie.shoe@gmail.com,False,100.0
"Wasilewski, Quintin",quintin.wasilewski@gmail.com,True,27.0
"Blankinship, Quentin",quentin.blankinship@aol.com,True,13.0
"Merz, Queenie",queenie.merz@shaw.ca,False,77.0
"Starner, Quintin",quintin.starner@verizon.net,True,91.0
"Whisnant, Quiana",quiana.whisnant@yahoo.co.uk,True,73.0
"Maupin, Quentin",quentin.maupin@yahoo.co.uk,False,81.0
"Hitt, Quentin",quentin.hitt@apple.com,False,100.0
"Marquette, Quintin",quintin.marquette@bellsouth.net,True,39.0
"Northup, Quincy",quincy.northup@aol.com,True,5.0
"Lutz, Quinton",quinton.lutz@hotmail.com,True,1.0
"Beecham, Queenie",queenie.beecham@gmail.com,False,66.0
"Gillum, Quentin",quentin.gillum@gmail.com,True,5.0
"Mcbrayer, Quintin",quintin.mcbrayer@gmail.com,True,27.0
"Scurry, Quinton",quinton.scurry@cox.net,True,5.0
"Vosburg, Quinn",quinn.vosburg@gmail.com,False,90.0
"Dent, Quincy",quincy.dent@yahoo.com,True,21.0
"Tomes, Quintin",quintin.tomes@rediffmail.com,False,99.0
"Kinyon, Queen",queen.kinyon@btinternet.com,False,100.0
"Pilgrim, Quentin",quentin.pilgrim@hotmail.com,True,66.0
"Childress, Qiana",qiana.childress@yahoo.co.uk,False,83.0
"Doering, Queen",queen.doering@hotmail.co.uk,False,93.0
"Kroon, Quinton",quinton.kroon@apple.com,False,17.0
"Mclennan, Quinn",quinn.mclennan@yahoo.ca,False,45.0
"Campfield, Quentin",quentin.campfield@gmail.com,True,4.0
"Tramel, Quincy",quincy.tramel@walmart.com,True,6.0
"Millender, Quinton",quinton.millender@earthlink.net,True,44.0
"Ortez, Quinton",quinton.ortez@yahoo.co.uk,True,25.0
"Arevalo, Rosalinda",rosalinda.arevalo@gmail.com,True,16.0
"Arter, Rod",rod.arter@msn.com,False,99.0
"Bellantoni, Rosamond",rosamond.bellantoni@msn.com,True,20.0
"Bellew, Rosanna",rosanna.bellew@earthlink.net,False,89.0
"Booth, Rob",rob.booth@gmail.com,True,85.0
"Butner, Reed",reed.butner@gmail.com,False,43.0
"Cadle, Rex",rex.cadle@hotmail.com,False,100.0
"Demar, Rocky",rocky.demar@hotmail.com,True,37.0
"Dieter, Rafael",rafael.dieter@gmail.com,True,44.0
"Ducharme, Rosa",rosa.ducharme@hotmail.com,False,100.0
"Eaker, Ramon",ramon.eaker@yahoo.com,True,57.99999999999999
"Gidney, Rea",rea.gidney@aol.com,False,100.0
"Higginbotham, Reina",reina.higginbotham@gmail.com,False,54.0
"Hileman, Randolph",randolph.hileman@verizon.net,False,99.0
"Hulme, Rueben",rueben.hulme@yahoo.com,True,24.0
"Lai, Randa",randa.lai@gmail.com,False,68.0
"Montanez, Rasheeda",rasheeda.montanez@yahoo.com,True,43.0
"Perdomo, Raeann",raeann.perdomo@hotmail.com,False,100.0
"Ricco, Rikki",rikki.ricco@gmail.com,False,99.0
"Rish, Robena",robena.rish@hotmail.com,False,63.0
"Sandberg, Rodger",rodger.sandberg@shaw.ca,True,45.0
"Snapp, Raphael",raphael.snapp@yahoo.com,False,97.0
"Spohn, Rex",rex.spohn@hotmail.com,False,99.0
"Swoboda, Rosina",rosina.swoboda@aol.com,False,85.0
"Asay, Ronny",ronny.asay@aol.com,False,95.0
"Blaise, Randolph",randolph.blaise@hotmail.com,False,100.0
"Durr, Roosevelt",roosevelt.durr@msn.com,False,87.0
"Geren, Rolando",rolando.geren@rediffmail.com,True,3.0
"Goguen, Retha",retha.goguen@yahoo.com,False,87.0
"Hass, Renaldo",renaldo.hass@hotmail.com,False,100.0
"Hibner, Rebeca",rebeca.hibner@earthlink.net,False,98.0
"Hunnicutt, Randy",randy.hunnicutt@aol.com,False,100.0
"Lachance, Rachael",rachael.lachance@ibm.com,False,92.0
"Mayo, Robbie",robbie.mayo@msn.com,True,11.0
"Mcanally, Ronny",ronny.mcanally@hotmail.com,False,82.0
"Mccrary, Rueben",rueben.mccrary@yahoo.com,True,30.0
"Mcevoy, Renato",renato.mcevoy@aol.com,True,23.0
"Mckain, Rozanne",rozanne.mckain@gmail.com,False,100.0
"Scates, Renaldo",renaldo.scates@gmail.com,False,42.0
"Schreier, Renata",renata.schreier@exxonmobil.com,False,84.0
"Trimble, Renate",renate.trimble@yahoo.com,True,46.0
"Twigg, Renaldo",renaldo.twigg@hotmail.com,True,16.0
"Valentin, Rhona",rhona.valentin@aol.com,False,100.0
"Atlas, Rosaria",rosaria.atlas@aol.com,False,38.0
"Brokaw, Robt",robt.brokaw@gmail.com,True,3.0
"Comacho, Rosendo",rosendo.comacho@microsoft.com,True,8.0
"Delrio, Ryan",ryan.delrio@gmail.com,False,83.0
"Doughty, Reggie",reggie.doughty@gmail.com,True,4.0
"Dunkelberger, Richard",richard.dunkelberger@yahoo.com,False,100.0
"Dupree, Robby",robby.dupree@yahoo.co.in,False,68.0
"Emrich, Ranae",ranae.emrich@aol.com,False,69.0
"Garbutt, Ranee",ranee.garbutt@msn.com,True,14.000000000000002
"Hassel, Rhett",rhett.hassel@bellsouth.net,False,48.0
"Hennis, Ruben",ruben.hennis@hotmail.co.uk,True,23.0
"Hyman, Rena",rena.hyman@sbcglobal.net,False,56.99999999999999
"Leger, Rhoda",rhoda.leger@yahoo.com,True,65.0
"Marlar, Reuben",reuben.marlar@ntlworld.com,False,100.0
"Millikin, Ramona",ramona.millikin@gmail.com,True,6.0
"Nally, Rico",rico.nally@aol.com,False,100.0
"Oshiro, Rodrick",rodrick.oshiro@ntlworld.com,True,35.0
"Oswald, Rene",rene.oswald@aol.com,True,7.000000000000001
"Schroer, Regina",regina.schroer@gmail.com,True,66.0
"Aleshire, Rubin",rubin.aleshire@aol.com,True,52.0
"Bhakta, Rana",rana.bhakta@shell.com,True,13.0
"Bigby, Raymundo",raymundo.bigby@ntlworld.com,False,97.0
"Bona, Reena",reena.bona@gmail.com,False,60.0
"Bucy, Rosendo",rosendo.bucy@verizon.net,True,2.0
"Costigan, Roberto",roberto.costigan@apple.com,True,51.0
"Duquette, Roseanne",roseanne.duquette@gmail.com,False,100.0
"Kittelson, Rhiannon",rhiannon.kittelson@hotmail.com,True,49.0
"Kittle, Royce",royce.kittle@sbcglobal.net,True,50.0
"Niemeyer, Raleigh",raleigh.niemeyer@aol.com,False,81.0
"Rau, Roscoe",roscoe.rau@hotmail.com,False,100.0
"Satterfield, Ruthie",ruthie.satterfield@gmail.com,False,100.0
"Shepard, Rashad",rashad.shepard@hotmail.com,True,28.000000000000004
"Terrill, Randall",randall.terrill@hotmail.com,False,100.0
"Vermillion, Ray",ray.vermillion@outlook.com,True,23.0
"Walston, Robt",robt.walston@aol.com,False,84.0
"Wittman, Reanna",reanna.wittman@gmail.com,False,100.0
"Yeh, Rodney",rodney.yeh@walmart.com,False,62.0
"Batista, Rochell",rochell.batista@rediffmail.com,True,19.0
"Bodenhamer, Reginald",reginald.bodenhamer@yahoo.co.in,False,88.0
"Bostwick, Roscoe",roscoe.bostwick@yahoo.ca,True,15.0
"Burdge, Robbin",robbin.burdge@hotmail.com,True,0.0
"Cardin, Roseanna",roseanna.cardin@aol.com,False,100.0
"Carmon, Rex",rex.carmon@msn.com,False,100.0
"Deshong, Raymon",raymon.deshong@cox.net,True,48.0
"Dunagan, Robt",robt.dunagan@gmail.com,True,56.99999999999999
"Esteban, Ron",ron.esteban@yahoo.com,False,67.0
"Glantz, Rene",rene.glantz@sbcglobal.net,False,92.0
"Goulart, Ronald",ronald.goulart@bellsouth.net,False,64.0
"Griffie, Ross",ross.griffie@yahoo.ca,True,39.0
"Hardison, Rose",rose.hardison@earthlink.net,False,60.0
"Larimer, Royce",royce.larimer@gmail.com,False,100.0
"Lehmann, Rae",rae.lehmann@aol.com,True,18.0
"Levy, Rufus",rufus.levy@microsoft.com,True,34.0
"Marshall, Ruthanne",ruthanne.marshall@aol.com,False,97.0
"Mckittrick, Russell",russell.mckittrick@hotmail.com,True,36.0
"Mickelson, Rex",rex.mickelson@yahoo.co.uk,False,90.0
"Reddin, Robyn",robyn.reddin@hotmail.com,True,51.0
"Rex, Raymond",raymond.rex@comcast.net,False,97.0
"Rosemond, Ria",ria.rosemond@hotmail.co.uk,True,20.0
"Schlosser, Rolf",rolf.schlosser@comcast.net,False,99.0
"Spielman, Ricky",ricky.spielman@aol.com,True,70.0
"Westerman, Ron",ron.westerman@charter.net,True,11.0
"Woodring, Refugia",refugia.woodring@yahoo.com,True,28.999999999999996
"Wotring, Roscoe",roscoe.wotring@exxonmobil.com,True,34.0
"Benfield, Rey",rey.benfield@exxonmobil.com,True,0.0
"Borkholder, Roland",roland.borkholder@ibm.com,False,83.0
"Dong, Rocky",rocky.dong@ntlworld.com,True,5.0
"Eby, Rodrick",rodrick.eby@apple.com,False,96.0
"Goodfellow, Rene",rene.goodfellow@verizon.net,False,100.0
"Hamner, Rodolfo",rodolfo.hamner@sbcglobal.net,False,100.0
"Hartigan, Reinaldo",reinaldo.hartigan@bellsouth.net,True,12.0
"Heide, Rich",rich.heide@comcast.net,False,45.0
"Hite, Reuben",reuben.hite@gmail.com,False,98.0
"Holl, Rueben",rueben.holl@yahoo.com,False,97.0
"Isabell, Royal",royal.isabell@hotmail.co.uk,False,100.0
"Lofton, Reyna",reyna.lofton@btinternet.com,False,99.0
"Maranto, Rick",rick.maranto@microsoft.com,False,59.0
"Mastropietro, Rory",rory.mastropietro@aol.com,False,95.0
"Miers, Renate",renate.miers@gmail.com,False,75.0
"Mulford, Ray",ray.mulford@comcast.net,True,71.0
"Nutting, Rocco",rocco.nutting@gmail.com,True,59.0
"Ritenour, Raylene",raylene.ritenour@gmail.com,False,100.0
"Spiers, Richard",richard.spiers@ibm.com,False,42.0
"Sproles, Reuben",reuben.sproles@shell.com,True,8.0
"Templeman, Raul",raul.templeman@yahoo.co.uk,False,53.0
"Toothaker, Romona",romona.toothaker@walmart.com,False,100.0
"Bartlett, Roland",roland.bartlett@ibm.com,True,3.0
"Chaput, Roslyn",roslyn.chaput@gmail.com,False,98.0
"Chesnut, Rory",rory.chesnut@aol.com,True,5.0
"Christianson, Roger",roger.christianson@gmail.com,True,9.0
"Christopher, Roselyn",roselyn.christopher@yahoo.com,True,36.0
"Coomer, Ramonita",ramonita.coomer@comcast.net,False,89.0
"Henline, Rolland",rolland.henline@gmail.com,False,97.0
"Henrickson, Rickie",rickie.henrickson@hotmail.com,False,100.0
"Honig, Refugio",refugio.honig@aol.com,False,100.0
"Hosford, Rickie",rickie.hosford@yahoo.ca,False,100.0
"Marti, Reatha",reatha.marti@yahoo.com,False,100.0
"Mccasland, Regena",regena.mccasland@aol.com,True,86.0
"Nipper, Reyes",reyes.nipper@hotmail.com,True,96.0
"Player, Raymundo",raymundo.player@hotmail.com,False,71.0
"Spadafora, Roderick",roderick.spadafora@bp.com,True,47.0
"Stpierre, Rich",rich.stpierre@yahoo.com,True,40.0
"Wang, Rolando",rolando.wang@charter.net,True,2.0
"Wasilewski, Randell",randell.wasilewski@rediffmail.com,True,26.0
"Yazzie, Rolland",rolland.yazzie@gmail.com,False,100.0
"Altamirano, Rebekah",rebekah.altamirano@shell.com,False,98.0
"Borland, Roxie",roxie.borland@bp.com,False,65.0
"Borne, Roxie",roxie.borne@bellsouth.net,True,46.0
"Boutte, Rochell",rochell.boutte@yahoo.co.in,False,100.0
"Detwiler, Roscoe",roscoe.detwiler@rediffmail.com,False,68.0
"Donoghue, Rueben",rueben.donoghue@charter.net,True,56.00000000000001
"Dublin, Rudolph",rudolph.dublin@microsoft.com,True,19.0
"Eckenrode, Ramiro",ramiro.eckenrode@hotmail.co.uk,False,100.0
"Eisenberg, Ronny",ronny.eisenberg@shaw.ca,False,78.0
"Lobato, Rolanda",rolanda.lobato@hotmail.com,False,25.0
"Mortimer, Rey",rey.mortimer@earthlink.net,False,98.0
"Neher, Ralph",ralph.neher@yahoo.co.uk,True,11.0
"Noack, Renay",renay.noack@gmail.com,False,100.0
"Roux, Ricardo",ricardo.roux@yahoo.co.uk,False,94.0
"Seeman, Rochell",rochell.seeman@verizon.net,True,11.0
"Weis, Ralph",ralph.weis@exxonmobil.com,True,48.0
"Amann, Refugio",refugio.amann@yahoo.com,False,100.0
"Catron, Robbie",robbie.catron@gmail.com,False,100.0
"Coronado, Rosemary",rosemary.coronado@walmart.com,True,94.0
"Ewalt, Renato",renato.ewalt@earthlink.net,True,8.0
"Geier, Rasheeda",rasheeda.geier@gmail.com,True,43.0
"Gillett, Rickie",rickie.gillett@btinternet.com,False,77.0
"Householder, Rosalinda",rosalinda.householder@hotmail.com,True,2.0
"Kimes, Rowena",rowena.kimes@yahoo.com,False,99.0
"Kovac, Romeo",romeo.kovac@gmail.com,False,99.0
"Lebel, Romeo",romeo.lebel@gmail.com,False,44.0
"Loeffler, Reuben",reuben.loeffler@aol.com,True,2.0
"Monti, Refugio",refugio.monti@gmail.com,False,53.0
"Northington, Russell",russell.northington@exxonmobil.com,False,100.0
"Putz, Rolf",rolf.putz@rediffmail.com,True,24.0
"Range, Rasheeda",rasheeda.range@yahoo.ca,True,54.0
"Sneller, Rigoberto",rigoberto.sneller@gmail.com,False,49.0
"Stthomas, Raymond",raymond.stthomas@gmail.com,True,3.0
"Vassallo, Rochel",rochel.vassallo@outlook.com,True,35.0
"Vavra, Randi",randi.vavra@gmail.com,True,14.000000000000002
"Wiedman, Roxanne",roxanne.wiedman@yahoo.com,True,6.0
"Wier, Racquel",racquel.wier@gmail.com,True,72.0
"Withrow, Rodrick",rodrick.withrow@gmail.com,False,100.0
"Alton, Rachel",rachel.alton@gmail.com,False,100.0
"Edmonds, Robert",robert.edmonds@earthlink.net,False,97.0
"Elms, Roderick",roderick.elms@gmail.com,True,12.0
"Fontenot, Roosevelt",roosevelt.fontenot@gmail.com,False,100.0
"Gaines, Rodolfo",rodolfo.gaines@yahoo.co.in,True,59.0
"Grossman, Roger",roger.grossman@verizon.net,False,68.0
"Hamrick, Riley",riley.hamrick@hotmail.com,False,61.0
"Heiden, Ricky",ricky.heiden@gmail.com,True,56.99999999999999
"Horrell, Rodger",rodger.horrell@bp.com,False,99.0
"Koester, Roseline",roseline.koester@microsoft.com,False,98.0
"Meidinger, Rigoberto",rigoberto.meidinger@gmail.com,True,16.0
"Moody, Rolland",rolland.moody@gmail.com,True,47.0
"Nally, Ricardo",ricardo.nally@gmail.com,True,60.0
"Raber, Rodolfo",rodolfo.raber@yahoo.co.uk,True,17.0
"Rana, Rufus",rufus.rana@gmail.com,False,61.0
"Schmidt, Retta",retta.schmidt@gmail.com,False,100.0
"Serafin, Reed",reed.serafin@aol.com,True,53.0
"Slocumb, Royal",royal.slocumb@aol.com,True,28.000000000000004
"Thomson, Renee",renee.thomson@yahoo.com,True,24.0
"Tyree, Refugio",refugio.tyree@yahoo.co.uk,False,98.0
"Varner, Ramon",ramon.varner@gmail.com,False,34.0
"Willie, Raeann",raeann.willie@verizon.net,True,21.0
"Aho, Rigoberto",rigoberto.aho@gmail.com,True,14.000000000000002
"Alcantara, Rudolph",rudolph.alcantara@comcast.net,False,100.0
"Amundsen, Randee",randee.amundsen@gmail.com,False,97.0
"Barto, Rebbeca",rebbeca.barto@yahoo.co.in,False,37.0
"Belew, Rocio",rocio.belew@yahoo.ca,True,12.0
"Bence, Rhett",rhett.bence@gmail.com,False,74.0
"Cannon, Rayford",rayford.cannon@gmail.com,False,98.0
"Clausing, Rafael",rafael.clausing@sbcglobal.net,True,6.0
"Ebel, Robbie",robbie.ebel@gmail.com,False,70.0
"Hamill, Raymundo",raymundo.hamill@gmail.com,False,65.0
"Hubler, Rosario",rosario.hubler@shaw.ca,False,99.0
"Mallard, Roxana",roxana.mallard@gmail.com,False,61.0
"Mccabe, Rickey",rickey.mccabe@apple.com,False,66.0
"Mose, Ron",ron.mose@yahoo.com,False,81.0
"Pickering, Rodrick",rodrick.pickering@gmail.com,True,33.0
"Rathbun, Ranae",ranae.rathbun@ntlworld.com,False,85.0
"Reagle, Rusty",rusty.reagle@yahoo.com,True,51.0
"Salzer, Rene",rene.salzer@aol.com,False,68.0
"Schroer, Renetta",renetta.schroer@gmail.com,True,22.0
"Shake, Renaldo",renaldo.shake@gmail.com,False,100.0
"Shelby, Refugia",refugia.shelby@microsoft.com,False,100.0
"Vanwingerden, Rupert",rupert.vanwingerden@yahoo.com,False,95.0
"Wilmore, Ron",ron.wilmore@gmail.com,False,98.0
"Woodring, Reginia",reginia.woodring@yahoo.com,False,97.0
"Arter, Riley",riley.arter@gmail.com,False,97.0
"Basso, Robbie",robbie.basso@bellsouth.net,False,100.0
"Blouin, Roman",roman.blouin@hotmail.com,True,5.0
"Bonelli, Ronnie",ronnie.bonelli@yahoo.com,False,85.0
"Boone, Rey",rey.boone@gmail.com,True,51.0
"Booth, Ralph",ralph.booth@yahoo.com,True,53.0
"Chatmon, Raina",raina.chatmon@outlook.com,True,21.0
"Emerson, Rico",rico.emerson@gmail.com,False,65.0
"Evert, Reynaldo",reynaldo.evert@gmail.com,False,46.0
"Geyer, Raul",raul.geyer@ntlworld.com,False,100.0
"Haack, Rona",rona.haack@hotmail.com,True,42.0
"Harris, Rex",rex.harris@gmail.com,False,34.0
"Hazlewood, Rodney",rodney.hazlewood@apple.com,False,100.0
"Hedin, Reynaldo",reynaldo.hedin@gmail.com,False,95.0
"Heyer, Reinaldo",reinaldo.heyer@yahoo.com,True,41.0
"Huston, Robby",robby.huston@gmail.com,True,13.0
"Kilpatrick, Regine",regine.kilpatrick@gmail.com,True,35.0
"Lui, Roy",roy.lui@yahoo.co.uk,False,54.0
"Mccord, Randall",randall.mccord@sbcglobal.net,False,100.0
"Mollett, Reuben",reuben.mollett@hotmail.com,False,100.0
"Pylant, Ronald",ronald.pylant@msn.com,False,100.0
"Santos, Rema",rema.santos@gmail.com,False,100.0
"Schuler, Rolland",rolland.schuler@yahoo.ca,True,7.000000000000001
"Sidwell, Reuben",reuben.sidwell@verizon.net,True,73.0
"Wagnon, Ray",ray.wagnon@yahoo.ca,False,99.0
"Worthey, Rickie",rickie.worthey@gmail.com,False,99.0
"Baskett, Rochell",rochell.baskett@yahoo.com,True,53.0
"Cravens, Roseline",roseline.cravens@gmail.com,True,78.0
"Dollinger, Royal",royal.dollinger@outlook.com,True,12.0
"Farnsworth, Ricardo",ricardo.farnsworth@gmail.com,False,93.0
"Gries, Robt",robt.gries@yahoo.com,True,18.0
"Hector, Rueben",rueben.hector@hotmail.co.uk,True,32.0
"Koon, Richard",richard.koon@exxonmobil.com,False,67.0
"Mara, Rodney",rodney.mara@gmail.com,False,98.0
"Mulder, Randee",randee.mulder@gmail.com,False,70.0
"Pipkins, Roberto",roberto.pipkins@yahoo.com,False,22.0
"Reinke, Ryan",ryan.reinke@yahoo.com,True,19.0
"Tatham, Ray",ray.tatham@ntlworld.com,False,98.0
"Tierney, Ruthie",ruthie.tierney@gmail.com,False,100.0
"Toman, Roseanne",roseanne.toman@gmail.com,False,98.0
"Vose, Rosario",rosario.vose@hotmail.com,True,56.00000000000001
"Werts, Rubi",rubi.werts@gmail.com,True,59.0
"Whittle, Rodger",rodger.whittle@aol.com,False,70.0
"Wyche, Rosendo",rosendo.wyche@gmail.com,False,100.0
"Aldridge, Regena",regena.aldridge@gmail.com,True,31.0
"Bales, Rudolph",rudolph.bales@earthlink.net,True,86.0
"Boler, Randall",randall.boler@yahoo.com,True,40.0
"Caples, Ria",ria.caples@earthlink.net,False,100.0
"Corkery, Robin",robin.corkery@gmail.com,False,100.0
"Doan, Rossie",rossie.doan@gmail.com,True,93.0
"Fowler, Randa",randa.fowler@shell.com,False,100.0
"Kaplan, Rozanne",rozanne.kaplan@btinternet.com,True,78.0
"Ketter, Rachele",rachele.ketter@yahoo.ca,False,100.0
"Machuca, Rigoberto",rigoberto.machuca@msn.com,True,67.0
"Mijares, Rosalva",rosalva.mijares@aol.com,False,100.0
"Nicklas, Rey",rey.nicklas@comcast.net,True,16.0
"Pahl, Robert",robert.pahl@hotmail.com,False,56.00000000000001
"Shah, Rosario",rosario.shah@hotmail.com,True,15.0
"Stoltz, Randall",randall.stoltz@walmart.com,True,26.0
"Tarbell, Regenia",regenia.tarbell@hotmail.com,True,44.0
"Tostado, Ricky",ricky.tostado@gmail.com,False,73.0
"Villacorta, Reinaldo",reinaldo.villacorta@gmail.com,True,20.0
"Allbritton, Royal",royal.allbritton@exxonmobil.com,False,100.0
"Belliveau, Rory",rory.belliveau@cox.net,False,94.0
"Burse, Roy",roy.burse@hotmail.com,False,100.0
"Callender, Rashida",rashida.callender@hotmail.com,True,14.000000000000002
"Cranor, Richelle",richelle.cranor@gmail.com,True,4.0
"Dehner, Reinaldo",reinaldo.dehner@rediffmail.com,False,100.0
"Everette, Raymond",raymond.everette@hotmail.com,False,92.0
"Faucette, Roland",roland.faucette@gmail.com,True,20.0
"Fessenden, Rufina",rufina.fessenden@aol.com,False,80.0
"Fout, Renaldo",renaldo.fout@yahoo.co.uk,False,100.0
"Hinerman, Rich",rich.hinerman@yahoo.com,False,27.0
"Horne, Reginald",reginald.horne@gmail.com,True,5.0
"Ignacio, Rosina",rosina.ignacio@gmail.com,False,34.0
"Kanagy, Raphael",raphael.kanagy@gmail.com,False,99.0
"Kennison, Rosamond",rosamond.kennison@yahoo.com,True,98.0
"Linde, Rocco",rocco.linde@aol.com,False,82.0
"Mccomb, Randell",randell.mccomb@aol.com,False,99.0
"Mccutcheon, Risa",risa.mccutcheon@exxonmobil.com,False,100.0
"Mcnaughton, Raymon",raymon.mcnaughton@gmail.com,False,93.0
"Mitchell, Rossie",rossie.mitchell@hotmail.com,True,0.0
"Overbeck, Refugio",refugio.overbeck@gmail.com,False,93.0
"Petillo, Rosalinda",rosalinda.petillo@bellsouth.net,False,48.0
"Seely, Roselia",roselia.seely@yahoo.com,False,78.0
"Sterrett, Reggie",reggie.sterrett@gmail.com,True,97.0
"Stimson, Rayford",rayford.stimson@exxonmobil.com,True,19.0
"Vogan, Rudolf",rudolf.vogan@sbcglobal.net,False,100.0
"Wurth, Reyes",reyes.wurth@hotmail.com,True,7.000000000000001
"Arana, Randell",randell.arana@gmail.com,False,99.0
"Ball, Ryann",ryann.ball@cox.net,False,100.0
"Bitter, Reynaldo",reynaldo.bitter@gmail.com,False,56.99999999999999
"Carley, Roselyn",roselyn.carley@gmail.com,False,99.0
"Conforti, Renea",renea.conforti@bp.com,True,47.0
"Conlin, Rubi",rubi.conlin@gmail.com,True,33.0
"Conroy, Rodrigo",rodrigo.conroy@hotmail.com,True,9.0
"Erskine, Remedios",remedios.erskine@gmail.com,False,74.0
"Heins, Reinaldo",reinaldo.heins@outlook.com,True,52.0
"Hillery, Richie",richie.hillery@exxonmobil.com,True,50.0
